Id,SalePrice
2734,131860.15095650332
2735,127421.8855411549
2736,150490.56669362794
2737,120033.15797303525
2738,151576.10461453305
2739,150840.88384907975
2740,137780.34198067128
2741,135376.3499506958
2742,147580.15818047654
2743,129661.5241095744
2744,137995.84296142045
2745,138417.7987086181
2746,123053.93406753056
2747,166403.7424013442
2748,128964.3470559058
2749,115085.37374069927
2750,118221.85292446967
2751,117375.16800329504
2752,213913.29426400628
2753,148241.03603561677
2754,197061.70910738572
2755,137795.7791876378
2756,90611.9642532315
2757,90193.23982723274
2758,90138.22179748239
2759,136835.98026269441
2760,127167.22606335206
2761,135700.47342644958
2762,139531.66026473793
2763,173145.90636722322
2764,175521.6566428088
2765,214498.59622429026
2766,128409.3243510981
2767,103407.39644429756
2768,133870.30123213606
2769,126104.68159332585
2770,149164.2088762163
2771,116438.19548409409
2772,114036.2780783381
2773,165477.99285396902
2774,123978.62365319807
2775,123810.84233264615
2776,152253.36980155294
2777,153452.47764681283
2778,119551.45320811954
2779,130556.48067395772
2780,108351.13808628748
2781,95387.0639910481
2782,90538.4029846456
2783,99347.4660060011
2784,111808.65987265296
2785,135336.80587673045
2786,69039.17633722092
2787,114126.11214558948
2788,78431.14125607883
2789,183099.81695888078
2790,101611.62212704262
2791,113434.63674972586
2792,67507.73392119714
2793,146317.92290183422
2794,92225.51285212416
2795,126903.57745394963
2796,90516.73184638555
2797,186964.0130575686
2798,100201.87721683066
2799,109718.95559319967
2800,81869.63058844992
2801,95696.81688332415
2802,126727.65659935595
2803,167976.20651799734
2804,133608.9228776591
2805,100904.79411828745
2806,101947.56474739464
2807,136559.99977323273
2808,121486.59598861221
2809,118610.92079316989
2810,117853.17325575255
2811,137253.60828650236
2812,131757.38634340002
2813,161087.7381230154
2814,160436.87643069934
2815,93551.78902961072
2816,198559.47487731554
2817,143822.79222085857
2818,107697.0935115333
2819,202369.9147804432
2820,114652.76723704349
2821,105165.74765044343
2822,158204.56583475534
2823,274098.7035467668
2824,140566.64503108547
2825,140011.40659533124
2826,118993.0329385838
2827,140859.98542285382
2828,241705.72600854465
2829,189303.4785179448
2830,241774.9139627018
2831,184872.22829653442
2832,211516.15230003078
2833,257646.0636993656
2834,222668.1552308063
2835,207131.50635568745
2836,206202.14760639347
2837,173613.39414613706
2838,147432.97193474887
2839,188436.8018390478
2840,181258.1945344354
2841,212645.57321065068
2842,213855.5980388248
2843,158677.824752296
2844,175418.10344520534
2845,118803.48021909532
2846,216481.1856587134
2847,185098.97950293537
2848,211947.186807462
2849,223934.69382057717
2850,274395.7200354568
2851,230348.19862627258
2852,230777.65829848987
2853,226946.49192925898
2854,151074.01140730872
2855,193586.16571675232
2856,218946.19976578685
2857,206976.86293440405
2858,197235.5284905301
2859,127843.50169786385
2860,108040.7435132615
2861,118532.43678952886
2862,177112.37028514763
2863,110738.15631711329
2864,204146.93934871422
2865,132197.29320611074
2866,176479.7935065326
2867,91534.85558270909
2868,125319.44908257082
2869,114547.3534438096
2870,130094.96343645161
2871,98539.79195784645
2872,62995.00473595292
2873,123022.59443398734
2874,120747.21211850032
2875,126165.99597829107
2876,164616.02484770952
2877,132223.5393343403
2878,171075.13426818108
2879,123963.79031491165
2880,117876.34827889809
2881,150160.89311729887
2882,148470.93822268207
2883,180783.46959195833
2884,215407.80052483745
2885,185860.48539035904
2886,188139.9293327303
2887,90518.8526064371
2888,113022.43556763677
2889,68466.48017818274
2890,69845.2852231286
2891,133197.49948100885
2892,64705.459905570344
2893,99002.15607779348
2894,70822.47525784741
2895,255250.49130124715
2896,229559.67017177434
2897,161731.47765438881
2898,171626.42824048764
2899,204011.42572560417
2900,150918.96724935895
2901,186508.85049263918
2902,198020.22756708748
2903,289443.43728994904
2904,344353.3153293095
2905,92081.40853565534
2906,177468.10449488647
2907,106792.37571439584
2908,118392.29790763809
2909,171446.1942586023
2910,69884.20131970788
2911,88723.0122576664
2912,140853.93794511
2913,92703.84302918789
2914,85184.52192290827
2915,85184.52192290827
2916,92703.84302918789
2917,144979.51597583582
2918,113491.60286508956
2919,213636.0019638433
